"date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"9141",2015-02-17 23:08:00,20.89,30.79,0,1116,0.00470532434876837,0
"6252",2015-02-15 22:59:00,20.2,30.39,0,724.5,0.00444885553202324,0
"5779",2015-02-15 15:06:00,21.7,30.89,73,656.8,0.00496307192494053,0
"5048",2015-02-15 02:55:00,20.1,33.9,0,543,0.00493591580189434,0
"3694",2015-02-14 04:21:00,19.6,36.5,0,498,0.0051540109230287,0
"7777",2015-02-17 00:23:59,20.2,30.34,0,713.5,0.00444148366093455,0
"8002",2015-02-17 04:08:59,20.39,30.29,0,735,0.00448686479549351,0
"1589",2015-02-12 17:16:00,21.89,27.79,433,622,0.00451389172744809,1
"3528",2015-02-14 01:34:59,19.89,35.7,0,504,0.00513242629037914,0
"3453",2015-02-14 00:20:00,20,34,0,505,0.00491979069260134,0
"3011",2015-02-13 16:58:00,21.6,31.7,444,629,0.00506296468914706,1
"5443",2015-02-15 09:29:59,21.23,29.1333333333333,242.666666666667,631,0.00454497123211036,0
"847",2015-02-12 04:53:59,20.6,23.995,0,559.5,0.00359562239804185,0
"8961",2015-02-17 20:08:00,21,34.09,0,1517,0.00524954396863874,0
"6952",2015-02-16 10:38:59,21.39,27.29,459,972,0.00429768045855521,1
"6640",2015-02-16 05:26:59,20.39,25.5,0,788.666666666667,0.00377301692061835,0
"1183",2015-02-12 10:30:00,23.6,22.55,761,792,0.00406009390893845,1
"4248",2015-02-14 13:34:59,20.6,35.1633333333333,68,507,0.00528339953754186,0
"8549",2015-02-17 13:15:59,21.7,33.09,42.25,1136.8,0.00531956721058616,0
"3745",2015-02-14 05:12:00,19.6,38.09,0,502,0.00538047024631221,0
"220",2015-02-11 18:27:00,21.7,28.79,0,584,0.00462315873885162,0
"1099",2015-02-12 09:06:00,21.445,24.05,466,868.5,0.00379718714692567,1
"3761",2015-02-14 05:28:00,19.6,38.29,0,507,0.00540896727594585,0
"9688",2015-02-18 08:15:00,20.7,27.2,14,1430,0.00410442230430706,0
"6603",2015-02-16 04:50:00,20.39,25.79,0,801,0.00381618900121772,0
"4147",2015-02-14 11:54:00,20.79,34.95,192.5,511.25,0.00531343579512197,0
"4437",2015-02-14 16:44:00,20.0666666666667,35.8266666666667,24,520,0.00520794864911491,0
"5254",2015-02-15 06:21:00,20.05,32.245,0,581,0.00467851209375787,0
"9639",2015-02-18 07:25:59,20.79,27.1,0,1443,0.00411211322882893,0
"8193",2015-02-17 07:20:00,20.7,30.2,0,768.5,0.00456043504036532,0
"1112",2015-02-12 09:19:00,22,24.65,526,1017.5,0.00402770433938488,1
"1163",2015-02-12 10:09:59,23.1,23.2,673,847.75,0.00405287691492905,1
"2938",2015-02-13 15:45:00,22.6,29.2,469,586,0.00495592723236818,1
"7670",2015-02-16 22:37:00,20.245,30.34,0,715.5,0.00445394883394137,0
"2517",2015-02-13 08:44:00,21.15,25.34,37,514,0.00392996390106742,0
"5576",2015-02-15 11:43:00,22.65,28.55,185.75,626.5,0.00485959021724992,0
"7429",2015-02-16 18:36:00,21.5,30.2,0,883,0.00479188665477039,0
"7276",2015-02-16 16:02:59,21.89,29.175,457.75,918.5,0.00474056994437999,1
"1475",2015-02-12 15:22:00,22.89,25.6,58,560,0.00441822645915157,0
"4433",2015-02-14 16:40:00,20.0333333333333,35.8633333333333,24,518,0.00520248421559887,0
"9066",2015-02-17 21:53:00,20.89,32.59,0,1522,0.00498260367382887,0
"9215",2015-02-18 00:22:00,20.89,29,0,1043,0.00442982856778407,0
"4911",2015-02-15 00:38:00,20,35.5,0,532.5,0.00513863343033455,0
"5644",2015-02-15 12:51:00,23.29,28.5,150,633.5,0.00504422920396206,0
"510",2015-02-11 23:17:00,20.6,28.1475,0,498.25,0.0042220933880305,0
"914",2015-02-12 06:01:00,20.5,23.05,0,587.5,0.00343187734231823,0
"9505",2015-02-18 05:12:00,20.745,26.29,0,1528,0.00397730963023016,0
"63",2015-02-11 15:49:59,21.865,30.3925,429,810.75,0.00493237531114486,1
"7726",2015-02-16 23:32:59,20.15,30.6,0,711,0.00446588515380977,0
"9048",2015-02-17 21:35:00,20.89,32.9,0,1688,0.00503038210410195,0
"6806",2015-02-16 08:12:59,20.39,24.29,0,825.666666666667,0.00359294939221495,0
"7434",2015-02-16 18:40:59,21.5,30.2,0,879,0.00479188665477039,0
"2793",2015-02-13 13:20:00,23.89,25.4266666666667,228,566,0.00466312905615742,0
"2653",2015-02-13 10:59:59,23.4633333333333,25.3333333333333,792,679,0.00452717816427743,1
"1195",2015-02-12 10:41:59,23.7225,22.79,288,838.75,0.00413417961704383,0
"4209",2015-02-14 12:55:59,20.4266666666667,35.09,104.666666666667,496.333333333333,0.00521573304304079,0
"9542",2015-02-18 05:49:00,20.79,26.39,0,1563.66666666667,0.00400368543337811,0
"2554",2015-02-13 09:21:00,21.8233333333333,25.9266666666667,565,588,0.004191969015084,1
"460",2015-02-11 22:27:00,20.6,28.4,0,486,0.00426022751748929,0
"9162",2015-02-17 23:29:00,20.89,30.2,0,1186,0.00461449170846647,0
"5696",2015-02-15 13:43:00,22.29,30,81,659.5,0.00499697987960895,0
"6287",2015-02-15 23:34:00,20.2675,29.89,0,727.5,0.00439357255835947,0
"4613",2015-02-14 19:40:00,19.8566666666667,35.4,0,524.333333333333,0.00507835088705791,0
"6423",2015-02-16 01:50:00,20.3566666666667,27.79,0,859.333333333333,0.00410557227766486,0
"6792",2015-02-16 07:59:00,20.39,24.39,0,817.666666666667,0.003607827077725,0
"4568",2015-02-14 18:55:00,19.89,35.4,0,523,0.00508894378907528,0
"7211",2015-02-16 14:57:59,21.7,29,469,906.75,0.00465713347075559,1
"7073",2015-02-16 12:40:00,21.6,27.97,464,908.75,0.00446295332366392,1
"8987",2015-02-17 20:34:00,21,33.9,0,1503.33333333333,0.00522004018472635,0
"1976",2015-02-12 23:43:00,21,25.89,0,571,0.00397874272972879,0
"6829",2015-02-16 08:36:00,20.39,24.29,7,833.5,0.00359294939221495,0
"7852",2015-02-17 01:38:59,20,30.29,0,715.333333333333,0.0043791751281533,0
"9326",2015-02-18 02:12:59,20.7,27.1,0,1211,0.00408923331117716,0
"6935",2015-02-16 10:21:59,21.5,27.2225,439,972,0.00431616316185453,1
"1955",2015-02-12 23:22:00,21,26.36,0,567.666666666667,0.00405144220918237,0
"3804",2015-02-14 06:10:59,19.6,38.59,0,505,0.00545171767472357,0
"3991",2015-02-14 09:17:59,20,36.4,7,502,0.00527001242540388,0
"1420",2015-02-12 14:26:59,23.7675,24.2675,123,610,0.0044161298621988,0
"7876",2015-02-17 02:03:00,20,30.29,0,719,0.0043791751281533,0
"4912",2015-02-15 00:39:00,20,35.45,0,537,0.00513133621089371,0
"1631",2015-02-12 17:57:59,21.89,28,0,612,0.00454825116318119,0
"4347",2015-02-14 15:14:00,19.89,36.09,24,513,0.00518896255799795,0
"1785",2015-02-12 20:31:59,21.2,27.7,0,558,0.00431180931830607,0
"8587",2015-02-17 13:53:59,21.7675,33.975,444,1174,0.00548587502262187,1
"3737",2015-02-14 05:04:00,19.6,37.9,0,498,0.00535340046582217,0
"6803",2015-02-16 08:10:00,20.39,24.29,0,821.5,0.00359294939221495,0
"2175",2015-02-13 03:02:00,20.9175,24.995,0,574,0.00382079989050314,0
"7136",2015-02-16 13:43:00,21.5666666666667,27.8566666666667,446,856,0.00443561881696333,1
"1376",2015-02-12 13:43:00,24.1,23.89,160,689,0.0044353204219434,0
"9438",2015-02-18 04:05:00,20.79,26.1,0,1418.75,0.00395940882536073,0
"7381",2015-02-16 17:48:00,21.89,30.2,419,980,0.00490843383598124,1
"7639",2015-02-16 22:06:00,20.39,30,0,722.5,0.00444360013504694,0
"1186",2015-02-12 10:33:00,23.65,22.55,761,806,0.00407242210729454,1
"4879",2015-02-15 00:06:00,20,35.7,0,532,0.00516782400636706,0
"2468",2015-02-13 07:54:59,20.79,25.745,0,520,0.00390521667565489,0
"3258",2015-02-13 21:04:59,20.39,31.2,0,512.5,0.00462266512278733,0
"4851",2015-02-14 23:38:00,20,35.7,0,537,0.00516782400636706,0
"4794",2015-02-14 22:40:59,19.89,36,0,528.5,0.00517591482227579,0
"8464",2015-02-17 11:51:00,21.5,32.645,460,1133,0.00518307184139193,1
"6154",2015-02-15 21:21:00,20.39,31.79,0,695,0.00471074295263618,0
"8624",2015-02-17 14:31:00,22,34.59,454,1320,0.00566665438164527,1
"7347",2015-02-16 17:13:59,21.945,30.025,427,980.25,0.00489630576191266,1
"3660",2015-02-14 03:47:00,19.65,36.45,0,497,0.00516303726559079,0
"440",2015-02-11 22:07:00,20.7,29.195,0,486,0.00440759680173243,0
"9499",2015-02-18 05:06:00,20.79,26.2,0,1492,0.00397467591370672,0
"6451",2015-02-16 02:18:00,20.39,27.34,0,853,0.00404703737076584,0
"4825",2015-02-14 23:12:00,20,35.79,0,532,0.00518096065214833,0
"637",2015-02-12 01:24:00,20.6,25.85,0,535,0.00387532382446475,0
"5875",2015-02-15 16:41:59,21.05,31.945,26.5,668.5,0.00493187401701558,0
"5914",2015-02-15 17:21:00,20.7,32.2,20.6666666666667,678.666666666667,0.00486481274288493,0
"757",2015-02-12 03:23:59,20.6,24.39,0,578,0.00365516051087822,0
"1245",2015-02-12 11:31:59,24.1,22.4266666666667,250,845,0.00416182609730641,0
"8240",2015-02-17 08:06:59,20.6,30.39,0,781.333333333333,0.00456093238421853,0
"1839",2015-02-12 21:26:00,21.15,26.945,0,564.5,0.00418055531123749,0
"6093",2015-02-15 20:19:59,20.39,32.29,0,677,0.00478540456656807,0
"4857",2015-02-14 23:44:00,20,35.7,0,541,0.00516782400636706,0
"3452",2015-02-14 00:19:00,20,33.95,0,503.5,0.00491249856503486,0
"2347",2015-02-13 05:54:00,20.7,25.145,0,550.5,0.00379243646214478,0
"1289",2015-02-12 12:16:00,24.1,22.7,257.5,749,0.004212893458768,0
"8090",2015-02-17 05:37:00,20.39,30.5,0,732,0.00451819810797625,0
"6113",2015-02-15 20:39:59,20.39,32.09,0,688,0.0047555377863872,0
"2749",2015-02-13 12:36:00,23.8566666666667,24.9633333333333,763.333333333333,601.666666666667,0.00456829777405708,1
"8572",2015-02-17 13:38:59,21.7,33.79,457.75,1156.75,0.00543308256319014,1
"9154",2015-02-17 23:21:00,20.89,30.445,0,1189.5,0.00465220715034521,0
"3821",2015-02-14 06:28:00,19.55,39.09,0,503,0.00550569411750385,0
"7081",2015-02-16 12:48:00,21.6,28.1,464,910,0.00448384593489741,1
"8387",2015-02-17 10:34:00,21.29,31.29,433,981,0.00490221774608623,1
"885",2015-02-12 05:31:59,20.5,23.945,0,577,0.00356589639472338,0
"5011",2015-02-15 02:18:00,19.89,34.4,0,544,0.00494404565624152,0
"8725",2015-02-17 16:12:00,22.245,34.595,439,1487.25,0.00575352160602916,1
"2490",2015-02-13 08:17:00,20.9266666666667,25.5666666666667,13.3333333333333,518.333333333333,0.00391095368980967,0
"9568",2015-02-18 06:15:00,20.7,26.5,0,1538,0.0039981148262085,0
"7459",2015-02-16 19:06:00,21,30.29,0,813.5,0.00465999516919142,0
"2146",2015-02-13 02:32:59,21,24.745,0,576.5,0.00380170507337921,0
"4907",2015-02-15 00:34:00,19.9633333333333,35.4666666666667,0,541.333333333333,0.00512202399046011,0
"251",2015-02-11 18:58:00,21.29,29.8,0,616,0.00466702725290859,0
"5201",2015-02-15 05:28:00,20.1,32.26,0,568.666666666667,0.00469532558519552,0
"2382",2015-02-13 06:29:00,20.7,25.6,0,543,0.00386148681670566,0
"9389",2015-02-18 03:16:00,20.79,26.445,0,1264,0.00401208342773889,0
"6222",2015-02-15 22:28:59,20.29,31,0,719.333333333333,0.00456431850395291,0
"2168",2015-02-13 02:55:00,20.89,24.73,0,579.666666666667,0.00377361733334494,0
"2355",2015-02-13 06:02:00,20.7,25.445,0,549.5,0.00383796245719121,0
"771",2015-02-12 03:38:00,20.6,24.34,0,610,0.00364762341444938,0
"6068",2015-02-15 19:54:59,20.4266666666667,32.53,0,677,0.00483226170594854,0
"1938",2015-02-12 23:05:00,21,26,0,569,0.00399575598808051,0
"6542",2015-02-16 03:49:00,20.39,26.39,0,861.333333333333,0.00390552946185142,0
"7799",2015-02-17 00:46:00,20.2,30.29,0,706,0.00443411196334396,0
"7183",2015-02-16 14:30:00,21.6333333333333,28.8233333333333,455.666666666667,918,0.00460957994065464,1
"2417",2015-02-13 07:04:00,20.89,25.39,0,529,0.0038749559254609,0
"9010",2015-02-17 20:57:00,21,33.7,0,1496,0.00518898656842244,0
"5741",2015-02-15 14:28:00,22.025,30.445,103,680.5,0.00498983044203751,0
"1080",2015-02-12 08:47:00,20.745,22.625,438.5,734,0.00341979786753829,1
"966",2015-02-12 06:53:00,20.6,22.6,0,634,0.0033854455302777,0
"9053",2015-02-17 21:40:00,20.89,32.9,0,1581.5,0.00503038210410195,0
"1840",2015-02-12 21:27:00,21.2,26.84,0,566.5,0.00417704187640432,0
"535",2015-02-11 23:42:00,20.6,27.79,0,498,0.00416810944355923,0
"724",2015-02-12 02:51:00,20.6,25.39,0,546.5,0.00380594058398654,0
"7773",2015-02-17 00:20:00,20.2,30.39,0,720,0.00444885553202324,0
"8946",2015-02-17 19:53:00,21.1,34.29,0,1491,0.00531342794587954,0
"3463",2015-02-14 00:29:59,20,34.09,0,506,0.00493291694972601,0
"8955",2015-02-17 20:02:00,21.05,34.145,0,1515.5,0.00527440427723406,0
"5637",2015-02-15 12:43:59,23.1333333333333,28.5,336.333333333333,630.666666666667,0.00499631443836367,0
"2756",2015-02-13 12:42:59,23.79,25.0666666666667,748.333333333333,616,0.00456885350290915,1
"5956",2015-02-15 18:03:00,20.5,32.645,0,669.5,0.00487165043157941,0
"2186",2015-02-13 03:13:00,20.89,24.4,0,580,0.00372296034247527,0
"8911",2015-02-17 19:18:00,21.29,34.245,0,1471.5,0.00536917519930357,0
"9576",2015-02-18 06:23:00,20.7,26.6333333333333,0,1538,0.00401836108632246,0
"5432",2015-02-15 09:19:00,20.89,29.5,178.5,618.5,0.00450675831431613,0
"3209",2015-02-13 20:16:00,20.6,31.65,0,514.5,0.00475147778071744,0
"5901",2015-02-15 17:08:00,20.815,32.095,24,689.25,0.00488355773071544,0
"3685",2015-02-14 04:12:00,19.6666666666667,36.53,0,497.666666666667,0.00517986696781915,0
"3996",2015-02-14 09:23:00,20,36.4,9.33333333333333,503,0.00527001242540388,0
"2803",2015-02-13 13:30:00,23.79,25.39,215,549,0.00462822536840869,0
"8804",2015-02-17 17:31:00,22.1,34.53,433,1653,0.00569164887165211,1
"3412",2015-02-13 23:38:59,20,33.345,0,508,0.00482427726435308,0
"4776",2015-02-14 22:23:00,19.89,36,0,533,0.00517591482227579,0
"785",2015-02-12 03:52:00,20.6,24.445,0,596.5,0.00366345152669711,0
"7577",2015-02-16 21:04:00,20.39,30.2,0,722,0.00447343719239004,0
"8741",2015-02-17 16:27:59,22.2,34.5225,444,1530,0.00572549725857041,1
"5512",2015-02-15 10:38:59,22,28.945,232.75,637.25,0.00473483110198148,0
"7579",2015-02-16 21:06:00,20.4266666666667,30.1666666666667,0,724.666666666667,0.00447866576958472,0
"3748",2015-02-14 05:15:00,19.6333333333333,38.1633333333333,0,508,0.00540219172966711,0
"662",2015-02-12 01:49:00,20.55,25.445,0,536.5,0.00380242074378942,0
"3670",2015-02-14 03:56:59,19.6,36.545,0,501,0.00516041790113714,0
"9001",2015-02-17 20:48:00,21,33.7,0,1508.5,0.00518898656842244,0
"6959",2015-02-16 10:46:00,21.39,27.4633333333333,454,966.333333333333,0.00432516713012274,1
"2214",2015-02-13 03:40:59,20.89,24.45,0,575,0.00373063511693237,0
"381",2015-02-11 21:08:00,20.79,29.89,0,487.5,0.00453855269584072,0
"2921",2015-02-13 15:28:00,22.79,28.772,483,570.2,0.00493977795658584,1
"1441",2015-02-12 14:48:00,23.2,25.29,94,588,0.00444758043506813,0
"3642",2015-02-14 03:29:00,19.7,36.56,0,501.666666666667,0.00519498769470557,0
"7840",2015-02-17 01:27:00,20,30.39,0,718,0.00439373474883846,0
"2265",2015-02-13 04:32:00,20.89,24.2266666666667,0,581.333333333333,0.00369635591523233,0
"7154",2015-02-16 14:00:59,21.5,28.2,461.5,846,0.00447226142648379,1
"9551",2015-02-18 05:57:59,20.79,26.445,0,1495,0.00401208342773889,0
"1428",2015-02-12 14:35:00,23.6,24.5,97.3333333333333,603.666666666667,0.00441367985327035,0
"4021",2015-02-14 09:48:00,20.1333333333333,36.26,6,507,0.00529345686298856,0
"8140",2015-02-17 06:27:00,20.5,30.39,0,751,0.0045326819356264,0
"5312",2015-02-15 07:19:00,20,31.745,0,588,0.00459108435153558,0
"2172",2015-02-13 02:58:59,20.89,24.945,0,581.5,0.003806625543353,0
"9207",2015-02-18 00:14:00,20.89,29.2,0,1327,0.00446059819916775,0
"5344",2015-02-15 07:51:00,20.1,31.29,0,604,0.00455311216189065,0
"6402",2015-02-16 01:28:59,20.29,28.23,0,841.333333333333,0.00415375095543611,0
"859",2015-02-12 05:06:00,20.6,23.945,0,563.5,0.00358808673601481,0
"2599",2015-02-13 10:06:00,22.73,24.9633333333333,725,610,0.00426572208558884,1
"8244",2015-02-17 08:10:59,20.6,30.39,0,787,0.00456093238421853,0
"3010",2015-02-13 16:57:00,21.65,31.7,444,630,0.00507860095656655,1
"4162",2015-02-14 12:08:59,20.8566666666667,34.56,87,510.666666666667,0.00527542908827695,0
"96",2015-02-11 16:23:00,21.89,30.175,438,767.75,0.00490433852488914,1
"1374",2015-02-12 13:40:59,24.1,23.89,193,689,0.0044353204219434,0
"2962",2015-02-13 16:08:59,22.2,30.23,447,600.333333333333,0.00500786181807904,1
"9292",2015-02-18 01:38:59,20.79,27.6,0,1386.5,0.0041884933734446,0
"3132",2015-02-13 18:59:00,21.1666666666667,32.4,0,526.333333333333,0.00503895080052938,0
"4748",2015-02-14 21:55:00,19.84,35.2,0,534,0.00504416795528548,0
"8651",2015-02-17 14:57:59,22.18,34.48,444.25,1366.5,0.00571135826470084,1
"3399",2015-02-13 23:25:59,20.1,32.95,0,507.5,0.00479652701237058,0
"9321",2015-02-18 02:08:00,20.7,27.0666666666667,0,1241.33333333333,0.00408417047723373,0
"356",2015-02-11 20:43:00,20.89,29.495,0,492,0.00450598892332083,0
"6809",2015-02-16 08:16:00,20.39,24.29,0,818.333333333333,0.00359294939221495,0
"3735",2015-02-14 05:02:00,19.6,37.59,0,503.5,0.0053092389964197,0
"7489",2015-02-16 19:36:00,20.7,30.6,0,765,0.00462128693180636,0
"8325",2015-02-17 09:32:00,21.1,31.575,433,937.666666666667,0.00488941638546303,1
"678",2015-02-12 02:05:00,20.6,25.3966666666667,0,555,0.0038069460283381,0
"1386",2015-02-12 13:53:00,24,24.1,180,672.5,0.00444760877307786,0
"5169",2015-02-15 04:56:00,20.125,32.29,0,570.5,0.00470705736704224,0
"8330",2015-02-17 09:36:59,21.1,31.365,433,938,0.00485664379223689,1
"8388",2015-02-17 10:34:59,21.29,31.39,433,982,0.00491800866470675,1
"6982",2015-02-16 11:09:00,21.4725,28.245,459,1060.5,0.00447185789459475,1
"4924",2015-02-15 00:51:00,19.945,35.4,0,542.5,0.00510646480811851,0
"98",2015-02-11 16:25:00,21.89,30.2,441,775.333333333333,0.00490843383598124,1
"9062",2015-02-17 21:49:00,20.89,32.7,0,1523,0.00499955647691461,0
"3586",2015-02-14 02:32:59,19.79,36.29,0,507,0.00518542842869768,0
"430",2015-02-11 21:56:59,20.7,29.29,0,489,0.00442204100629797,0
"5162",2015-02-15 04:49:00,20.1,32.29,0,565.5,0.00469972496770391,0
"4165",2015-02-14 12:11:59,20.8233333333333,34.4,53,509,0.00523994816648798,0
"5624",2015-02-15 12:30:59,22.945,28.575,324.5,634.75,0.00495234821431599,0
"5790",2015-02-15 15:16:59,21.7,31,68.5,655,0.0049808870659079,0
"4652",2015-02-14 20:19:00,19.84,35.345,0,525,0.00506511569331696,0
"2814",2015-02-13 13:40:59,23.7,25.89,680.333333333333,564,0.00469436835565054,0
"7724",2015-02-16 23:31:00,20.1666666666667,30.6,0,710,0.00447052560498071,0
"6629",2015-02-16 05:16:00,20.4266666666667,25.6333333333333,0,792.666666666667,0.00380151526205359,0
"8099",2015-02-17 05:45:59,20.29,30.5,0,736.5,0.00449016902073007,0
"2892",2015-02-13 14:58:59,23.075,28.1,534,558.75,0.00490815057976438,1
"3903",2015-02-14 07:50:00,19.6,37.645,0,503.5,0.00531707364213932,0
"6507",2015-02-16 03:14:00,20.39,26.79,0,871,0.00396510394150388,0
"4628",2015-02-14 19:54:59,19.89,35.4,0,515,0.00508894378907528,0
"149",2015-02-11 17:16:00,22,30.445,433,797,0.00498216691274296,1
"5544",2015-02-15 11:10:59,21.9175,29.2,234.5,639,0.00475269542608944,0
"5301",2015-02-15 07:08:00,20,31.89,0,583,0.00461221030951458,0
"6582",2015-02-16 04:28:59,20.39,26.1,0,803,0.00386234505445109,0
"8257",2015-02-17 08:23:59,20.6,30.39,0,786,0.00456093238421853,0
"5782",2015-02-15 15:08:59,21.73,30.9266666666667,60.6666666666667,655.666666666667,0.00497820437906331,0
"1363",2015-02-12 13:30:00,24.2,23.7,652,717.5,0.0044264636375791,1
"4805",2015-02-14 22:52:00,20,35.79,0,532.5,0.00518096065214833,0
"7819",2015-02-17 01:06:00,20,30.29,0,709,0.0043791751281533,0
"1476",2015-02-12 15:23:00,22.89,25.6,72,562,0.00441822645915157,0
"2723",2015-02-13 12:10:00,23.9725,25.15,788,672,0.00463510941018933,1
"694",2015-02-12 02:21:00,20.6,25.5666666666667,0,549,0.00383258595094486,0
"1929",2015-02-12 22:56:00,21,26.75,0,558,0.00411178012986855,0
"7839",2015-02-17 01:25:59,20,30.29,0,719,0.0043791751281533,0
"5145",2015-02-15 04:32:00,20.1,32.56,0,554.666666666667,0.00473932218997312,0
"6294",2015-02-15 23:41:00,20.29,29.745,0,733,0.00437823655351488,0
"4230",2015-02-14 13:17:00,20.745,34.59,39.5,499,0.00524356920056396,0
"6612",2015-02-16 04:59:00,20.39,25.745,0,781.5,0.00380948949481116,0
"831",2015-02-12 04:38:00,20.65,24.25,0,550,0.00364534140721031,0
"1638",2015-02-12 18:04:59,21.89,28,0,607,0.00454825116318119,0
"8870",2015-02-17 18:36:59,21.79,34.1266666666667,0,1491,0.00551822957180891,0
"7110",2015-02-16 13:17:00,21.4633333333333,28.26,454,889.25,0.00447172049333341,1
"4160",2015-02-14 12:07:00,20.8566666666667,34.6633333333333,120.333333333333,504,0.00529133664204872,0
"7731",2015-02-16 23:38:00,20.2,30.6,0,714.5,0.00447981928533327,0
"5528",2015-02-15 10:54:59,21.7,29.4266666666667,82,638.666666666667,0.00472617284538679,0
"9104",2015-02-17 22:31:00,20.89,31.65,0,1466,0.00483777164632622,0
"7092",2015-02-16 12:59:00,21.5,28.125,467.75,895.25,0.004460281821599,1
"1380",2015-02-12 13:46:59,24.0666666666667,24.1,183,685,0.00446557937722871,0
"2553",2015-02-13 09:20:00,21.865,25.9475,556,588.25,0.00420612157548839,1
"3457",2015-02-14 00:23:59,20,34.09,0,504.333333333333,0.00493291694972601,0
"4718",2015-02-14 21:24:59,20,35.09,0,539,0.00507880124349859,0
"3324",2015-02-13 22:11:00,20.2,31.39,0,512,0.00459632939783347,0
"3133",2015-02-13 19:00:00,21.1,32.4,0,526,0.00501819904052598,0
"6020",2015-02-15 19:07:00,20.39,32.845,0,650.5,0.00486829979288715,0
"7886",2015-02-17 02:12:59,19.89,30.29,0,718,0.00434921683124043,0
"7406",2015-02-16 18:13:00,21.84,30.295,0,941.5,0.00490886785372334,0
"5470",2015-02-15 09:56:59,21.79,28.7,345,639.333333333333,0.00463420822058945,0
"6920",2015-02-16 10:07:00,21.675,26.9425,461.5,978.75,0.00431776957640475,1
"5973",2015-02-15 18:20:00,20.5,32.79,0,685,0.0048934591829229,0
"2200",2015-02-13 03:27:00,20.945,24.5,0,577,0.0037510542286699,0
"5770",2015-02-15 14:57:00,21.7675,30.89,64.25,649.75,0.00498375502715568,0
"1887",2015-02-12 22:14:00,21,27.1266666666667,0,563.666666666667,0.00417006625760609,0
"7067",2015-02-16 12:34:00,21.6,28,469,915.666666666667,0.00446777457180305,1
"232",2015-02-11 18:39:00,21.6,28.79,0,582.5,0.00459476081835653,0
"2543",2015-02-13 09:10:00,21.6333333333333,26.1333333333333,507.666666666667,577.333333333333,0.00417649228861361,1
"1556",2015-02-12 16:43:00,22.2,27.245,444,595,0.00450978537828394,1
"5088",2015-02-15 03:35:00,20.1,33.4333333333333,0,548.666666666667,0.00486743636962527,0
"4939",2015-02-15 01:06:00,19.89,35.29,0,531.5,0.00507300171601445,0
"6185",2015-02-15 21:52:00,20.3233333333333,31.39,0,710.666666666667,0.00463176938663424,0
"2650",2015-02-13 10:57:00,23.445,24.9725,785.75,649,0.00445726568824427,1
"6169",2015-02-15 21:36:00,20.39,31.6,0,712,0.00468237620291633,0
"6265",2015-02-15 23:12:00,20.2675,30.34,0,731,0.00446019299840749,0
"7139",2015-02-16 13:46:00,21.5,28.0666666666667,454,853.333333333333,0.004450964667878,1
"968",2015-02-12 06:55:00,20.6,22.6,0,643,0.0033854455302777,0
"1981",2015-02-12 23:48:00,21,25.95,0,578.5,0.00398802257418715,0
"5855",2015-02-15 16:21:59,21.2,31.79,26.5,668.5,0.00495353298310899,0
"9486",2015-02-18 04:53:00,20.79,26.1,0,1539.5,0.00395940882536073,0
"1207",2015-02-12 10:53:59,23.865,22.675,307.5,826.75,0.00414883263868941,0
"7567",2015-02-16 20:54:00,20.39,30.29,0,732,0.00448686479549351,0
"6968",2015-02-16 10:54:59,21.5,27.84,454,1019.5,0.00441476350111362,1
"7196",2015-02-16 14:43:00,21.745,28.84,459,898,0.00464409976256397,1
"1143",2015-02-12 09:49:59,22.865,24.6475,621,1139.75,0.00424623273576192,1
"9200",2015-02-18 00:07:00,20.89,29.39,0,1233,0.00448983214893459,0
"191",2015-02-11 17:57:59,21.89,29.2675,419,639.75,0.00475571494671863,1
"4548",2015-02-14 18:35:00,19.8566666666667,35.4,0,524,0.00507835088705791,0
"2049",2015-02-13 00:55:59,21,24.995,0,575.5,0.00384035103774087,0
"8275",2015-02-17 08:42:00,20.6,30.6333333333333,419,804.666666666667,0.00459772180633486,0
"3878",2015-02-14 07:25:00,19.6,38.29,0,503,0.00540896727594585,0
"1775",2015-02-12 20:22:00,21.2,28.26,0,559,0.0043995960517114,0
"5266",2015-02-15 06:33:00,20,32.2,0,577,0.00465738092949067,0
"7484",2015-02-16 19:31:00,20.6,30.5666666666667,0,765.333333333333,0.00458764208293362,0
"6686",2015-02-16 06:13:00,20.445,25.15,0,795,0.00373365420613652,0
"9479",2015-02-18 04:46:00,20.79,26.1,0,1504.5,0.00395940882536073,0
"3089",2015-02-13 18:16:00,21.39,32.4,0,572,0.00510902281833226,0
"4197",2015-02-14 12:43:59,20.39,35.09,40.5,504.25,0.00520383856936651,0
"6195",2015-02-15 22:01:59,20.29,31.29,0,718.5,0.00460733324720036,0
"818",2015-02-12 04:25:00,20.6,24.245,0,556,0.00363330343151646,0
"6696",2015-02-16 06:23:00,20.39,25.1,0,797,0.00371347899630811,0
"5387",2015-02-15 08:34:00,20.2,30.6,15,610.5,0.00447981928533327,0
"459",2015-02-11 22:25:59,20.6,28.33,0,486.333333333333,0.00424965521432269,0
"8886",2015-02-17 18:53:00,21.6,34.09,0,1487,0.00544802690925694,0
"288",2015-02-11 19:34:59,21.1,29.3933333333333,0,530,0.0045491125882909,0
"8343",2015-02-17 09:49:59,21.175,31.39,433,939.25,0.00488315684589931,1
"6532",2015-02-16 03:39:00,20.5,26.5,0,869,0.00394880331260596,0
