date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1239,21.893688567820938,28.328658702610568,518.5286178604107,1190.3279052653181,0.00460307830973376,1
1561,22.79,30.952687865335847,444.0,1355.222215019249,0.005317374471833676,1
1626,22.72287376057222,31.02375413142593,433.0,1342.7886208523278,0.005307846225441968,1
1138,21.203697030897146,25.398969804070006,454.53433986433305,782.5750936951118,0.003952257954923398,1
1529,22.89,30.85579182512841,454.0,1362.4894125466612,0.005333085157125698,1
1626,22.729565262968194,30.94877606281379,433.0,1337.9677856094756,0.00529707829507685,1
1209,21.780043143674032,28.055050334286403,484.0,1109.1930149630653,0.004526550254542365,1
2619,23.305354770826547,25.6,732.9212862495929,1025.494180311177,0.004531461308983698,1
1095,20.79,24.79,433.0,672.0717195757843,0.0037594787235127,1
1588,22.7,31.276438964037606,443.09593093584056,1397.38598433456,0.005343969738249097,1
1566,22.79,31.059797152433465,444.59797152433464,1361.3682491343723,0.005335932570143786,1
1167,21.39,27.097001651453027,462.13344343020134,960.4827002763403,0.004267078209361414,1
1610,22.705158156392734,31.28031631278547,433.0,1385.3794547437908,0.005346327836566284,1
1469,23.277501365577688,28.898332422948208,475.875341394422,1159.5184982877356,0.005111418586905501,1
1503,23.0,30.25080511511645,464.1997564230259,1288.9402253087032,0.005262875669763673,1
140,22.7,26.121531142026882,439.4425821739919,922.8756055648388,0.004456878326509306,1
1272,22.14761573925818,28.018363093331974,556.8505291852458,1175.8911044740598,0.004623873594384797,1
2502,20.70697788570016,24.748845199901282,405.0,573.9135483424475,0.0037339463606241357,1
2639,23.960544660160192,26.373016438654577,764.7967582345642,1170.7088860665658,0.004858768081434586,1
168,22.6,25.052344320519687,430.5136447753149,832.2617216025984,0.00424716574168826,1
1567,22.763414051371967,31.138619828760106,440.6585948628032,1375.1579885840072,0.00534089759924305,1
1178,21.55457747193332,27.497482390436677,464.34331039499887,1033.7007033680018,0.004374762823937679,1
1425,23.29,25.778262378635194,563.8883432488494,895.7850681190328,0.004558976713457443,1
1185,21.6,27.531012771251454,476.0042570838182,1042.1540442296273,0.004392412933990128,1
1573,22.732895130581994,31.2,442.5,1380.4604869418008,0.0053415381326652476,1
41,23.576317916509705,27.79351444402588,464.3338721824585,1026.1665319543856,0.005004584471571332,1
1523,22.89,30.675,454.0,1355.3482565367567,0.0053015708258811,1
2523,20.85954099440054,25.35954099440054,439.666555811919,665.1950773797619,0.003862991389078186,1
2592,22.306862955962796,25.831372232722476,614.0353320733068,944.9313883638781,0.004302271583224633,1
151,22.612229084708694,25.44258506424738,438.9975295048705,887.9770915291308,0.004317014051941894,1
2567,21.29,25.668047913144044,526.5210651012112,800.3561035018968,0.004015737586048831,1
1305,22.29,27.543606195447207,558.6905308917015,1072.0134292315468,0.004584812321397847,1
1457,23.30557869938125,28.020104147215676,503.6657987732029,1099.800663310221,0.00496332119617977,1
38,23.6,27.75185351010773,478.9338984276867,1019.8697336328216,0.005004215116682144,1
1225,21.89,28.29606698352246,506.4518669205659,1162.2874632442094,0.004596698971711596,1
1591,22.7,31.28825623607649,446.6512472152978,1394.6568337871363,0.005346006216693999,1
122,22.797319034142166,27.388420909254926,436.46300283014534,1025.991742084614,0.004702547777305999,1
1526,22.89,30.79,454.0,1364.62710932016,0.0053216163633288,1
1066,20.555762883601666,24.39,407.9659814788323,569.8101042313662,0.0036451444755889483,1
2545,21.060391711038978,25.208848911456386,453.68824866883,717.1402902782971,0.0038879068793787534,1
1550,22.81120653356512,30.84,444.0,1362.469836660872,0.00530472964736912,1
1346,22.826822211781234,26.50658889410938,651.0,1023.3836677629702,0.0045582312455709345,1
1194,21.7,27.91416588851262,474.32816492615495,1073.7566058864215,0.004481502125260496,1
132,22.701674708459596,26.54573858118217,443.1626457702012,967.7149101098966,0.0045302507445074474,1
1434,23.29,26.595287771713185,546.0,961.8219429282965,0.004704563450196873,1
1111,20.89415206168083,24.849117463610646,434.32057172495547,714.3205717249555,0.003792877735586016,1
1237,21.89,28.49916626594293,511.3585980017291,1189.8460458122822,0.00462993806058812,1
29,23.6,27.520972452161146,520.7416528703311,977.0079983697059,0.004962250443298267,1
1515,22.919556934239854,30.512466268120328,463.84754483646327,1329.1052886414293,0.00528277424686642,1
1454,23.293166324695303,27.914056621893856,517.6405288205546,1084.4861241672577,0.004940650992803098,1
1184,21.6,27.59024222715466,478.34948181031064,1034.3781995560807,0.004401929549308653,1
1208,21.70866091497173,28.039373595197887,484.0,1096.726737386496,0.004504145819997741,1
104,22.992003324889332,27.985647524115816,435.13086846382606,1086.7166431698713,0.004863258261459663,1
1466,23.29,28.736621760256835,473.3990027038701,1148.3424752145224,0.0050864515781947625,1
1231,21.89,28.322119013046866,503.5476163882203,1190.1916657358772,0.004600962465787043,1
1317,22.39,27.29,600.6011183449875,1064.4681577933168,0.0045702120879911,1
1456,23.30146933497996,27.995204744489296,506.28423183077615,1096.4039282680246,0.004957636595116495,1
2640,23.98435850321863,26.375664656896394,767.0347401725345,1172.7572973564756,0.004866256546441772,1
1200,21.7,27.95415754555699,489.0,1083.251368166452,0.0044879689694727306,1
2495,20.64992369556627,24.273798556295002,403.3768034521517,537.8974056492536,0.0036489356477784284,1
1542,22.89,30.87208681323542,452.88974944705103,1380.949765924978,0.005335925632402303,1
45,23.518588449313018,28.010018047948407,454.0601082876904,1055.820577534349,0.005026216438529988,1
124,22.79,27.15382053408455,440.5365400563404,1013.959296732396,0.004659876429419368,1
1041,20.324695320189623,23.09184928564972,279.7209669817002,462.20902019263593,0.0034011260938502613,1
1597,22.7,31.386682983561137,439.26249875189023,1394.1691929071178,0.005362968725845773,1
1247,21.990051205300425,28.240699614680082,527.4317358207201,1195.738910295551,0.00461593900040868,1
1617,22.7,31.177539517706002,433.0,1352.842268086025,0.0053269268914437114,1
2629,23.449541465059845,25.59048790322654,1297.180357859666,1029.2302671377238,0.004575617446006861,1
1492,23.035564276528483,29.906583580920564,469.0,1245.0844293675314,0.005213791192175378,1
2499,20.7,24.623541952024066,405.52916095951866,553.1820761969062,0.0037133193542968645,1
1252,22.029902066364368,28.248165940296083,536.1188791477731,1187.6911859727932,0.004628507089827304,1
1505,22.938895121171115,30.29598464927863,462.5038376803407,1294.239385971146,0.0052511812555578906,1
1174,21.483227825147118,27.353118579211202,449.95798361298387,1004.9044819699266,0.004332533804463129,1
1293,22.2,27.517874646330412,549.0675778073143,1108.5019325823475,0.0045552843164418585,1
1070,20.637088252541705,24.37838823299444,418.0213728173156,579.9208444749013,0.0036618493931948816,1
2588,22.16986978529529,26.010517643393765,601.5160356812071,939.1354392699102,0.004296034795302462,1
1510,22.944759934962548,30.389781759056863,469.0,1311.5798761851888,0.005269456411322972,1
1179,21.6,27.4633333333333,464.0,1032.4580047212598,0.0043815390080554,1
1669,22.6,30.1,419.0,1216.6302849060169,0.0051099333150766,1
2639,23.980615201361392,26.376270424036164,766.5523086508987,1172.4529007030135,0.004865268381031887,1
2629,23.648919763665187,25.978678012807016,744.099895814627,1098.7381729205242,0.004696009988216619,1
1169,21.40520288453667,27.153901136084514,463.3089597937881,974.8047377321783,0.004280126988985923,1
1127,21.02926748340393,24.89,444.0,746.6006380808624,0.003831047904824259,1
2518,20.873307285432016,25.275281317333864,433.0,646.0336017926561,0.0038533552480285427,1
1654,22.6,30.526485963610607,419.0,1256.6474988558953,0.005182939244422587,1
48,23.5,28.0,447.93077525980067,1052.9696136763898,0.0050187348078695,1
1507,22.908579280417058,30.30554872537689,462.24389803014844,1312.3505695251106,0.005243128243256627,1
1357,23.003997470105546,26.17900300424966,649.4499130348781,1005.3501502124831,0.004550408618969086,1
19,23.63950472034522,27.073089615240516,464.0,904.1733478791728,0.004892574755877522,1
1280,22.2,27.773835022790067,542.4902714472036,1164.563113136895,0.004597968988700374,1
1463,23.29,28.566452514979908,479.4359774833741,1131.6516760485936,0.00505608628815033,1
2577,21.809068772066365,26.375698420950226,559.924613338522,915.1186326596384,0.004261328050069902,1
1626,22.735506579484053,30.93540716221215,433.0,1336.926096354076,0.005296698138669002,1
1445,23.29,27.451606136635064,523.4501868933784,1037.649439319865,0.004857224545051013,1
1515,22.914853009863556,30.451213252465887,460.7780935991514,1326.3011496327322,0.005270567877000402,1
1630,22.71681724449029,31.0,433.0,1349.092403445456,0.005301787088107121,1
191,22.6,25.1,429.3808711220897,851.3247530262635,0.0042553000931024,1
2495,20.644134890783818,24.1886677791313,409.7356529110346,538.6640133495756,0.003634749884065883,1
31,23.6,27.6,497.2229969466958,980.6027873402165,0.0049766137433226,1
2592,22.33407627469382,25.806255078081737,617.6197250234624,940.4921330197238,0.00430520327655384,1
1098,20.800019076521885,24.800019076521885,433.0,680.923281161764,0.0037633443756619096,1
1670,22.6,30.1,417.0412588404212,1211.6321079006075,0.0051099333150766,1
1144,21.2,26.148271985946852,444.79432442675284,836.0153015093475,0.004068685814576368,1
1081,20.768725293651084,24.54546993826934,419.0,627.3465100527546,0.003717268166962937,1
2592,22.318726187367087,25.813577385616025,616.1707137260811,945.8211307192007,0.004302414743794161,1
2639,23.895080542141685,26.29461867467426,772.4401639072684,1163.7599786619498,0.004825034902943651,1
1491,23.079110310542678,29.850444844728692,465.8665465813988,1244.3568527988318,0.0052177691544059756,1
1418,23.29,25.79,585.0572074394863,894.5624468038861,0.0045610677669552,1
2604,22.751479979445755,25.351490046818,685.106000456761,953.674001827044,0.0043381918035402195,1
190,22.6,25.06621338120558,433.0,849.1822467778402,0.0042495330198359695,1
2605,22.78942880699764,25.45242052385189,679.5358170027828,954.5403420641982,0.004365697699390328,1
1560,22.79,30.89,444.0,1354.5698011361726,0.0053065132812363,1
1046,20.382899305721185,23.212781249701866,412.5692361024984,473.0,0.0034312143132276835,1
1180,21.58294619709551,27.471007346555954,469.93031547719136,1031.4495732468818,0.0043781679297502036,1
1559,22.79,30.892980559175385,444.0,1358.9277440199905,0.005307029687738853,1
112,22.937674918656214,28.177802783806705,429.0,1090.9619988251382,0.004880794470023337,1
1340,22.71730081707677,26.62310747965881,651.5472080482289,1021.0535864229001,0.004547885002356378,1
1544,22.89,30.870313564615923,448.4501703385478,1381.209179820414,0.005335616540407661,1
45,23.52450723655614,27.999566368169404,454.0,1055.4950723655613,0.005026137977312376,1
190,22.6,25.09182003998693,433.0,853.3358584280429,0.004253903855335108,1
2650,24.025194314768278,25.659983217074636,989.9242015087573,1088.7356296201588,0.004748823685893841,1
1485,23.1,29.617854466205433,466.0892723310272,1222.1475369636337,0.005183374072311764,1
162,22.6,25.04347253892148,432.0437357485333,836.3492279642371,0.004245651361140148,1
2642,24.057202505242667,26.37136104446313,769.1330882130692,1184.0544791735626,0.004886969324533187,1
2620,23.308011172144813,25.6,720.4728498273197,1030.1547481615455,0.004532184244274515,1
1496,23.0,30.0,461.72951657299836,1261.1513655618,0.0052188756172485,1
5,23.745251408353454,26.244174043756182,504.7645707107988,790.8204392337884,0.0047721731462795364,1
1083,20.759194927148176,24.66577214127575,419.505062361628,636.3616434317445,0.0037333976585845943,1
1279,22.2,27.786943957562205,545.9057695259845,1161.5772524604722,0.004600155228737114,1
1344,22.802478799964863,26.546293055733248,657.1512669016233,1020.8535231382208,0.004558281331725486,1
1053,20.426744682511387,23.765223409009877,401.14127676479563,513.6936175948423,0.003522937857729673,1
1559,22.79,30.924980691001704,444.0,1362.816075382004,0.005312573864486081,1
1357,23.00586295460522,26.18827409078956,651.1780871162318,1005.648772343208,0.004552552568010692,1
1050,20.39,23.643413730963378,397.6176947811056,500.7667555916725,0.003496769481543691,1
1305,22.29,27.500650096175537,563.329789613042,1070.424053558495,0.004577609365551257,1
1555,22.79,30.89,444.0,1372.2945438048532,0.0053065132812363,1
60,23.38653522908089,28.348626161042738,464.0,1087.351260658449,0.005046783466566335,1
2544,21.000663305096847,25.20059697458716,451.68357644220254,711.0663305096846,0.0038722956951615984,1
121,22.819535885877247,27.43199712715189,433.43038288158675,1037.5344494531944,0.004716474746667434,1
1505,22.947276765435223,30.2983291651567,461.9177087108223,1294.3331666062693,0.005254279818863373,1
140,22.7,26.0925720719052,438.4214245505925,924.9325464406567,0.004451902195182343,1
1063,20.5,24.330488552594836,406.78534342215397,556.6513746634355,0.003623637919058172,1
37,23.6,27.704107519860884,483.22751881275417,1011.2342861634849,0.00499553635637933,1
1300,22.235541863008315,27.539490958898128,555.921455707623,1092.9469077627166,0.004568851638553573,1
218,22.39,24.71848854359773,419.0,772.7498891824339,0.004136701151356594,1
1467,23.29,28.77883446334701,473.3796924081673,1153.8035389387944,0.005093984428059106,1
1072,20.68032350191619,24.39,419.0,588.6271488890236,0.0036734110988485987,1
1536,22.89,30.860722545632918,467.99476134691423,1390.9225067836228,0.005333944592448653,1
1554,22.79,30.859931912627932,444.0,1359.7623544664375,0.005301304010042334,1
24,23.6,27.335905883478087,528.0779989479881,944.4320015301992,0.004928617054585966,1
1252,22.0111988204787,28.26302047180852,538.0,1193.6080412832455,0.0046256262235251505,1
1201,21.7,27.88079900127884,482.4361265291353,1076.791781358429,0.004476106690233019,1
111,22.987043506580154,28.152964383969437,429.0,1090.8229260167916,0.004891160752483969,1
1222,21.884845330696216,28.187285246466203,495.9931290559067,1146.1374578481011,0.004577445901886173,1
1419,23.29,25.79,591.0952405591183,897.4817188310192,0.0045610677669552,1
1644,22.692994341211676,30.75103670184744,425.673069256545,1291.4958555736732,0.005251198846414836,1
2636,23.803153202410208,26.324864901807658,757.8882869337193,1161.006309138587,0.004803800483873092,1
2481,20.443617431807446,23.79261192766741,364.0269960122603,480.81851841820645,0.0035307626611924938,1
1454,23.29,27.894565109349465,516.3545708508528,1084.0637125525586,0.004936222810301093,1
1180,21.587991315356838,27.521635534664934,466.3990229776444,1026.3986611175126,0.0043876395010542055,1
1471,23.22296152924134,28.991320536383245,469.1025620536308,1166.6628222544139,0.0051109795324603335,1
30,23.6,27.526685198124007,520.2865415709589,979.6533240843461,0.004963288718314435,1
1351,22.923110588099473,26.363132264061505,664.8309352240017,1016.7164729583608,0.004560093476162048,1
1120,20.89,24.98991595272254,438.2498052879652,729.3332294869148,0.0038135217792400963,1
2484,20.509163044504344,23.930317395819124,417.3873041672351,497.45800056639916,0.003565731287857257,1
156,22.6,25.20046363739054,437.4661164468295,860.4842246291336,0.00427244911418829,1
1506,22.9198835721904,30.29199080105818,460.9203679576726,1300.1041395238178,0.00524438715673781,1
2555,21.2,25.202971255737612,465.8690116120026,762.8572953460805,0.003920669323246688,1
1434,23.29,26.617441957635382,546.1996520869945,967.7473153273976,0.004708512068424005,1
107,22.97686963197868,28.15256901823027,429.0,1088.011062110714,0.004888051712763361,1
1207,21.714909772854732,27.97188262214121,484.0,1091.9608190004385,0.004494960737546279,1
1334,22.6,26.79,659.7276926734806,1030.7339735969176,0.0045439053923442,1
104,22.99966283759663,28.018895012925313,429.0,1061.7606119085144,0.004871438052675739,1
1461,23.29,28.35342804773758,483.9485792839363,1120.234280477376,0.005018078077747132,1
2507,20.787880480507976,24.975409476176416,419.0,598.8815415534568,0.003787271207466196,1
2651,24.157651647551425,25.891058708811215,797.5,1154.0880632168216,0.00482651846957829,1
2505,20.75975515963443,24.875481104413744,414.29524705424495,588.5562717868934,0.003765460560022451,1
1312,22.297430366624752,27.42657574816604,565.7139435146324,1065.323828217359,0.004567266667776495,1
1644,22.7,30.73137216504833,431.7799713592315,1299.9571496763756,0.005250052272626295,1
2591,22.29,25.884324726790247,611.8297418037072,938.4116352431876,0.004306701744088258,1
1411,23.19655964547065,25.7,609.8146802927135,880.851683699225,0.004519262044215989,1
193,22.6,25.1659336114228,432.9486861329271,854.2893500186991,0.004266554749923576,1
1070,20.65754095799544,24.39,419.0,584.7122952100232,0.0036682285177348094,1
1427,23.29,26.11940756859033,561.4999067907595,909.6102901914358,0.004619758294949081,1
1236,21.89,28.445,513.0,1200.4911206205002,0.0046210728995467,1
166,22.6,25.068051737956594,429.2,832.4,0.004249846777898615,1
2510,20.797989662791327,25.00648837064024,419.0,613.3073381687667,0.0037943890119129108,1
1620,22.7,31.06674816627269,433.0,1357.163814180456,0.005307835729809317,1
1626,22.7,31.031586015744537,433.0,1334.8827660543818,0.005301777026069969,1
110,22.942175594215524,28.13048039819747,429.0,1085.27388177304,0.00487386589947198,1
1523,22.89,30.675,454.0,1353.5297747307914,0.0053015708258811,1
1065,20.530843073587526,24.39,409.31803030225353,567.9770454533802,0.003639516280237838,1
1183,21.6,27.551891770528286,479.0,1032.8986471316036,0.004395767699070162,1
2648,24.104696596677506,25.916684952930297,789.9710311375229,1159.838362055832,0.004815868945135949,1
1641,22.67250574946866,30.74037546214128,433.0,1299.9692197219254,0.005242773661275535,1
1347,22.852014874381826,26.445012940550463,666.886642869812,1015.3035252123198,0.004554531431611677,1
1403,23.198620022201244,25.501379977798756,561.527599555975,871.3141869012637,0.004484645616578078,1
1498,23.0,30.045236408209977,462.80945632839916,1268.46798291907,0.0052268112516401155,1
1482,23.118866272257968,29.491514556000304,468.07994083869505,1213.8447692129287,0.00516701847274038,1
2,23.721021963158268,26.279007321052756,555.5356742100014,767.8083303512065,0.004771532656504173,1
174,22.55866081210312,25.165356751587517,433.0,822.2113062632293,0.004255679698663038,1
220,22.39,24.657751529307802,419.0,773.4565700089164,0.004126469314041943,1
2511,20.843928442888817,25.053226057651777,419.0,618.2606975755464,0.0038123717130475084,1
2560,21.225303618237565,25.291374176968986,470.40575656875365,771.6824506181392,0.003940673139344336,1
2584,22.048548969168312,26.101729811065997,580.7226589328386,936.5318084189768,0.00427930217158,1
126,22.79,27.042215685435973,432.9521008043982,1004.3772548348751,0.0046405808257046766,1
1180,21.583183558268132,27.470798468724045,469.97304048826385,1031.4293975472087,0.004378198450910623,1
1174,21.482824788112413,27.354034572471896,449.7106654325965,1004.8000587382074,0.004332572313369944,1
2645,24.094651441944205,26.211764427002585,773.6093749054933,1192.2884614221455,0.004868160584770486,1
24,23.6,27.33513747950406,528.4374888955558,937.1235242706945,0.0049284778056479656,1
165,22.6,25.001559156753064,432.9610210811734,836.203225297408,0.004238497315352967,1
1607,22.705900940996745,31.296556601107497,433.0,1387.508176029531,0.00534936988913145,1
1112,20.911819524125697,24.816994804619995,431.42953241579846,711.4295324157985,0.0037920868233117656,1
148,22.60342838756562,25.576285645337105,429.0,896.7428709325787,0.004337521113443403,1
23,23.6,27.31481831236006,527.2466208291527,939.6251446923454,0.004924784929880573,1
1440,23.321047357266245,27.041945370244033,535.9110500287909,1005.6263834056754,0.004793225185478833,1
1067,20.55,24.39,415.1068618428544,572.7767154607137,0.0036438412730378,1
1226,21.89,28.36065994481759,505.0933168446896,1178.1319889635188,0.004607269858439774,1
224,22.39,25.05641649131422,321.54408491952313,805.0345449834236,0.00419363602782721,1
1172,21.41861212479275,27.27500551126943,453.375688908679,986.8276178529803,0.004302898691429931,1
1054,20.485050381591197,23.870293684824762,406.3982141956171,522.6700254394134,0.003551422017886204,1
2638,23.89,26.327838151284535,765.4346240849899,1164.0067630256908,0.004829682959638817,1
101,22.994287377267852,27.94114718089638,429.0,1063.6859803628556,0.004856225004156154,1
1442,23.323910359683776,27.158268920948675,535.1822776943322,1013.0529611594259,0.004814825348073898,1
111,22.98644788817185,28.2,429.0,1088.9240076246467,0.004899226621045625,1
1610,22.7,31.273617953646514,433.0,1384.5366858111859,0.005343483589690788,1
2605,22.7920715548263,25.330043809077328,686.5652862953307,952.560905387598,0.004345293560132352,1
1540,22.89,30.8566666666667,454.0,1381.8488603938838,0.0053332375513658,1
2496,20.634525079803048,24.18615795062643,413.51013875298605,537.7652081294791,0.003632206084352429,1
2654,24.235413840012146,25.8916666666667,793.1510628912844,1145.8251922223915,0.004849362066943706,1
1134,21.1659756525765,24.996046958501143,447.62926372517353,751.0788637869032,0.003880123434751486,1
116,22.887710448166835,27.94537647949411,432.068686554995,1079.0214149570131,0.0048254770900743905,1
1301,22.2206395554479,27.573759703631932,556.528855959104,1082.554167623375,0.0045703870908170305,1
1501,23.0,30.12410455892757,462.0945490473517,1280.7883201129516,0.005240647066551128,1
2527,20.891094778215944,25.39,440.70142412292483,681.4677688740844,0.003875218691784415,1
1173,21.4607514919797,27.29415976908168,455.7699711352102,995.9258903137988,0.004317164841184002,1
1573,22.74083450910113,31.2,442.5,1379.666549089887,0.005344132646989661,1
1418,23.280245782947187,25.780245782947187,593.8608969421256,893.4541766157015,0.004556626517265589,1
1543,22.89,30.88682364589691,451.3331862553405,1374.4446895744325,0.005338494595055625,1
2484,20.51338875567952,23.904727631247475,418.06278710243345,491.6024940055785,0.0035628316678765937,1
1083,20.76096379867699,24.66773755408554,419.67703598248494,636.7571827597154,0.0037341068189227036,1
1493,23.016469584167766,29.945650372246366,467.6351334668429,1248.9344630462879,0.005214577062449182,1
1269,22.126924114516093,28.076924114516093,553.6921753992009,1191.423001697587,0.00462772263566038,1
1482,23.121229891289133,29.476647119581955,468.0951739093919,1213.358411960995,0.005165138993351875,1
2617,23.11361666801006,25.549933601771837,1476.481063166265,994.5056465171356,0.004474542169455621,1
1461,23.29,28.387810977476757,483.33595512361336,1122.8076671514232,0.005024213544239143,1
1293,22.2,27.531151622327215,540.4581593112847,1093.211060472091,0.0045574982913519305,1
1338,22.675308299800083,26.675308299800083,652.7678813884048,1028.4001108647728,0.004545191248731571,1
2621,23.31447525282507,25.6,719.431221395962,1031.5034659428204,0.004533968860478756,1
1166,21.39,27.09605731886315,462.2807642515083,959.0442033832974,0.004266928494375036,1
1188,21.624535402290352,27.647142786179067,472.8240413791403,1047.1797881368304,0.004417804121579525,1
2582,21.991777314915723,26.134576578103946,577.7310509390439,938.6823053490166,0.00426977791592199,1
1253,22.053679862920543,28.2710205068054,538.0,1190.892067815472,0.004639038541385572,1
1442,23.315923286166843,27.182230141499474,534.1972052939105,1015.3958360577262,0.004816764708654254,1
1522,22.894648143632658,30.6771127925603,454.0,1355.5563135623372,0.005303448207129497,1
1617,22.7,31.103394597858582,433.0,1361.826378451818,0.005314150351259377,1
1345,22.804446881401503,26.530257973275315,650.9243550668117,1021.7730652004351,0.004556096774542027,1
1165,21.36769882444706,27.0,463.3787920589804,950.4389177112942,0.004245859925970734,1
1436,23.29,26.77714735321401,544.8907245655481,971.5127055424308,0.004736978507031857,1
1048,20.38710582451654,23.4153615098865,392.1846957787992,492.67766369569836,0.0034622500603554984,1
1104,20.833344010653192,24.833344010653192,439.9504804793937,697.803427314736,0.0037762177970308806,1
2614,23.1,25.5,692.2920353805109,991.3094294001104,0.004457550194238,1
1490,23.08768510498588,29.883102132549467,466.1265244967026,1243.7238945216511,0.005226256956906758,1
1437,23.296218024058597,26.81580479984318,543.7429359100385,975.1888231119354,0.004745676016853648,1
66,23.29531834122073,28.64681658779278,464.7977511831081,1104.5318341220732,0.005072062564899679,1
2607,22.848853441772494,25.392763051580474,684.8391586528802,963.0923710487446,0.004371241406323053,1
179,22.52555511452073,24.94296458009065,433.0,822.3517709954676,0.004209291478514878,1
1580,22.70894404817723,31.186542329282748,441.0,1367.1221429687762,0.0053313968874124295,1
169,22.6,25.084600176745752,428.32596641830673,832.4,0.00425267145456827,1
1177,21.547234013146635,27.687295633088716,461.3617006573318,1020.4468026293273,0.004403168364369057,1
1226,21.89,28.31505692467849,501.0485272323531,1169.0113849356985,0.004599806712634047,1
1619,22.7,31.08481443879391,433.0,1356.5314946422131,0.005310948754232904,1
1328,22.5,27.0,622.1489752826091,1037.5245311141302,0.0045518496783126,1
1151,21.232821246067672,26.536468051186308,454.0,877.2271342148548,0.004137876354001308,1
1672,22.6,30.17632923216812,419.0,1207.1644961195998,0.005122998110278602,1
1419,23.29,25.79,587.3065581857534,895.6138678006479,0.0045610677669552,1
1573,22.757433735105867,31.248554216313778,438.8289156737244,1379.1579651695013,0.005357953046043665,1
1653,22.6,30.556278305054832,419.0,1270.9092099927154,0.00518803959947332,1
1051,20.39,23.672750100117284,397.6975023360698,502.9125150175924,0.0035011325671944135,1
2566,21.278733955224133,25.472979705640768,505.80724087902166,782.7137137231309,0.003982261002362353,1
1333,22.597719554964726,26.792280445035274,657.3580795746011,1032.130276635648,0.004543661117174811,1
2504,20.738195514028057,24.839269055054583,410.17325078073134,585.4890916423151,0.0037549352907129117,1
1545,22.89,30.88417601313116,455.0993958342985,1374.0483176363914,0.00533803305158857,1
1665,22.6,30.178047937475476,419.0,1220.3852731223024,0.005123292284192907,1
1349,22.899526082580593,26.424865325454643,668.0,1020.4793726539607,0.0045642750124058155,1
150,22.60053173527126,25.525531735271258,433.6914246976535,882.6435685232401,0.004328085040788598,1
1257,22.1,28.39,537.7324979883595,1197.4385441456052,0.0046719785389612,1
1427,23.29,25.968748476415048,563.355314329864,903.8337880530238,0.004592915681575599,1
1450,23.29,27.657433740781425,503.0551941991441,1055.237280847994,0.004893929691847531,1
2519,20.879939161788684,25.257009351065136,433.0,649.739634970732,0.003852141949743913,1
155,22.6,25.2181022615286,439.80557790156,861.0160106433666,0.004275460054696136,1
1165,21.34130338615888,27.0,466.1943054763863,948.5912370311215,0.004238949406955231,1
1482,23.119179707223278,29.502183493161283,468.3015648667934,1214.426789498494,0.005168999805247896,1
82,23.2,28.7,459.5144818520693,1141.5884145183445,0.0050521449238929,1
23,23.6,27.28590706451161,510.80478478485605,937.100915383537,0.004919531194810298,1
123,22.79,27.261461598568967,441.7650327793102,1018.8939868882759,0.004678487803104442,1
1665,22.6,30.178315694855822,419.0,1219.7873227679324,0.005123338109275164,1
1527,22.89,30.789283756113967,454.0,1363.1189170742678,0.005321491513129642,1
163,22.6,25.038413670693227,432.03965823266935,834.1127518881274,0.004244787891637111,1
1142,21.2,25.930240189112016,450.9621837375857,808.9892005051122,0.004034540654139687,1
1500,23.0,30.10103893489753,462.2640710068312,1277.2715688341743,0.005236600609433013,1
82,23.2,28.7,458.46813273808334,1142.4254938095332,0.0050521449238929,1
144,22.7,25.841663447944136,434.24235716105187,921.9413381158587,0.004408788660680648,1
1541,22.89,30.857587284276125,453.50286649090873,1383.1336639501649,0.005333398034765563,1
1432,23.29,26.375264355443772,557.6652090955495,943.9983125319029,0.004665351137383457,1
135,22.7,26.41483990587632,442.2180974791352,951.0886310361655,0.0045072856345852825,1
1565,22.78333306728974,31.0722231090342,442.88884454829,1373.6049491104156,0.005335906972282116,1
1342,22.768975302405508,26.559494754359175,649.7038321394925,1015.6228216482136,0.004551268088693031,1
1465,23.29,28.60350776580303,478.5500573492273,1132.9349629595756,0.0050626982219043725,1
1429,23.29,25.89,561.0,912.0178739347334,0.0045788833710267,1
1063,20.50024555220528,24.38810924801935,405.0294662646335,561.3538964378588,0.003632324749235993,1
2495,20.648592716433697,24.2219888238723,406.2682125455292,536.4559188050615,0.00364078858312641,1
1154,21.29,26.712798376282223,454.0,897.4085721084317,0.004180286147964859,1
1267,22.116017635865347,28.167964728269308,545.935831747591,1197.8491301187612,0.004639721240819274,1
1177,21.553095233271904,27.662418009890356,461.6547616635952,1021.6190466543808,0.004400765786002154,1
2506,20.775750582240747,24.89440341581238,416.7834239041165,590.0153998053127,0.0037720776078049743,1
1645,22.69465862536039,30.70480723717565,433.0,1299.4530116810854,0.005243761590751091,1
1560,22.79,30.93990112615261,444.0,1363.8,0.005315158937088474,1
1626,22.72818670236548,31.029120961210754,433.0,1334.8278362283281,0.005310503332896081,1
1309,22.29,27.451648493084083,562.0227146514857,1067.2644780363587,0.004569392916586293,1
1447,23.292210719108343,27.52067022366301,520.1272331475718,1050.4701282070484,0.004870205057786849,1
1661,22.6,30.293696060449996,422.72818942125093,1239.8179526446872,0.005143088085421086,1
118,22.8733333333333,27.65111761576754,435.13411389210705,1061.1641617895386,0.004770084130055396,1
144,22.7,25.83365212398029,433.7939621630755,921.4331571181522,0.00440741215659152,1
1111,20.89,24.823627712462066,435.0,715.8259738551138,0.0037879912461387475,1
